123,47
123,48
123,49
123,50
123,51
123,52
123,54
123,55
123,56
123,57
123,58
123,61
123,62
123,63
123,64
123,65
127,0
127,1
127,2
127,3
127,4
127,5
127,8
127,9
127,10
127,11
127,12
127,13
127,15
127,16
127,17
127,19
127,20
127,21
127,22
127,23
127,24
127,26
127,27
127,28
127,29
127,30
127,31
127,32
127,33
127,34
127,35
127,36
127,37
127,38
127,39
127,40
127,41
127,42
127,43
127,45
127,47
127,48
127,49
127,50
127,51
127,52
127,54
127,55
127,56
127,57
127,58
127,61
127,62
127,63
127,64
127,65
143,0
143,1
143,2
143,3
143,4
143,8
143,9
143,11
143,12
143,13
143,15
143,16
143,17
143,19
143,20
143,21
143,22
143,23
143,24
143,26
143,27
143,28
143,29
143,30
143,31
143,32
143,33
143,34
143,35
143,36
143,37
143,38
143,39
143,41
143,42
143,43
143,45
143,47
143,48
143,50
143,51
143,52
143,54
143,55
143,57
143,62
143,63
143,64
143,65
175,0
175,1
175,2
175,3
175,4
175,5
175,8
175,9
175,10
175,11
175,12
175,13
175,15
175,16
175,17
175,19
175,20
175,21
175,22
175,23
175,24
175,26
175,27
175,28
175,29
175,30
175,31
175,32
175,33
175,34
175,35
175,36
175,37
175,38
175,39
175,40
175,41
175,42
175,43
175,44
175,45
175,46
175,47
175,48
175,49
175,50
175,51
175,52
175,54
175,55
175,56
175,57
175,58
175,59
175,60
175,61
175,62
175,63
175,64
175,65
177,0
177,1
177,2
177,3
177,4
177,5
177,8
177,9
177,10
177,11
177,12
177,13
177,15
177,16
177,17
177,19
177,20
177,21
177,22
177,23
177,24
177,26
177,27
177,28
177,29
177,30
177,31
177,32
177,33
177,34
177,35
177,36
177,37
177,38
177,39
177,40
177,41
177,42
177,43
177,44
177,45
177,46
177,47
177,48
177,49
177,50
177,51
177,52
177,54
177,55
177,56
177,57
177,58
177,59
177,60
177,61
177,62
177,63
177,64
177,65
193,0
193,1
193,2
193,3
193,4
193,5
193,8
193,9
193,10
193,11
193,12
193,13
193,15
193,16
193,17
193,20
193,21
193,22
193,23
193,24
193,26
193,27
193,28
193,29
193,30
193,31
193,32
193,33
193,34
193,35
193,36
193,37
193,38
193,39
193,40
193,41
193,42
193,43
193,44
193,45
193,46
193,47
193,48
193,49
193,50
193,51
193,52
193,54
193,55
193,56
193,57
193,58
193,59
193,60
193,61
193,62
193,63
193,64
193,65
198,0
198,1
198,2
198,3
198,4
198,5
198,8
198,9
198,10
198,11
198,12
198,13
198,15
198,16
198,17
198,19
198,20
198,21
198,22
198,23
198,24
198,26
198,27
198,28
198,29
198,30
198,31
198,32
198,33
198,34
198,35
198,36
198,37
198,38
198,39
198,40
198,41
198,42
198,43
198,44
198,45
198,46
198,47
198,48
198,49
198,50
198,51
198,52
198,54
198,55
198,56
198,57
198,58
198,59
198,60
198,61
198,62
198,64
208,0
208,1
208,2
208,3
208,4
208,5
208,8
208,9
208,10
208,11
208,12
208,13
208,15
208,16
208,17
208,19
208,20
208,21
208,22
208,23
208,24
208,26
208,27
208,28
208,29
208,30
208,31
208,32
208,33
208,34
208,35
208,36
208,37
208,38
208,39
208,40
208,41
208,42
208,43
208,44
208,45
208,46
208,47
208,48
208,49
208,50
208,51
208,52
208,54
208,55
208,56
208,57
208,58
208,59
208,60
208,61
208,62
208,64
219,5
219,10
219,27
219,32
219,40
219,49
219,56
219,58
219,61
