8,7,0
186,7,1
183,7,1
115,7,1
31,7,0
121,7,1
81,7,0
76,7,0
34,7,0
136,7,1
214,7,1
215,7,1
49,14,0
203,14,1
204,14,1
163,14,1
165,14,1
130,14,1
189,14,1
193,14,1
208,14,1
199,14,1
79,14,0
88,14,1
89,14,1
87,14,1
166,14,1
134,14,0
131,14,1
167,14,0
86,14,1
117,14,0
132,14,1
168,14,1
17,14,0
41,14,0
169,14,0
24,14,0
164,14,1
35,14,0
101,14,1
48,14,0
16,14,0
55,14,0
191,14,1
78,14,0
58,14,0
209,14,0
85,14,0
71,14,0
14,14,0
160,14,1
45,14,0
205,14,1
116,14,1
0,14,1
171,14,1
2,14,0
52,14,0
94,14,1
3,14,0
83,14,0
144,14,1
141,14,1
39,14,0
77,14,0
50,14,0
147,14,1
69,14,1
4,14,0
29,14,0
47,14,0
75,14,1
103,14,1
150,14,1
111,14,0
127,14,1
93,14,1
65,14,0
142,14,1
190,14,0
74,14,1
173,14,1
174,14,0
110,14,1
59,14,0
133,14,1
175,14,1
118,14,1
107,14,1
125,14,1
200,14,0
18,14,0
148,14,1
6,14,0
70,14,0
122,14,0
176,14,1
187,14,1
105,14,1
135,14,1
172,14,1
56,14,1
210,14,0
23,14,0
149,14,1
98,14,1
113,14,1
152,14,1
156,14,1
99,14,0
106,14,1
92,14,0
100,14,0
159,14,0
185,14,1
178,14,1
68,14,1
37,14,0
158,14,1
5,14,1
32,14,1
140,14,1
22,14,0
196,14,1
217,14,1
28,14,0
179,14,1
7,14,0
143,14,1
67,14,1
157,14,1
112,14,0
124,14,1
46,14,0
12,14,0
170,14,1
57,14,1
180,14,1
120,14,1
42,14,0
33,14,0
211,14,0
119,14,1
27,14,0
202,14,1
62,14,1
128,14,0
51,14,0
38,14,0
95,14,0
40,14,0
36,14,0
123,14,1
53,14,0
10,14,0
129,14,1
145,14,0
91,14,0
20,14,0
43,14,0
104,14,1
109,14,1
212,14,0
90,14,0
155,14,1
181,14,1
153,14,0
44,14,0
63,14,0
151,14,1
54,14,0
26,14,1
64,14,0
80,14,0
73,14,0
21,14,0
102,14,1
84,14,0
11,14,0
139,14,1
138,14,1
82,14,0
182,14,1
206,14,1
188,14,0
161,14,1
97,14,1
114,14,1
201,14,1
197,14,0
13,14,0
1,14,0
195,14,0
8,14,0
186,14,1
183,14,1
115,14,1
31,14,0
121,14,1
81,14,0
76,14,0
34,14,0
136,14,1
214,14,1
215,14,1
49,18,0
203,18,1
204,18,0
163,18,1
165,18,0
130,18,1
189,18,1
193,18,0
208,18,1
199,18,1
79,18,1
88,18,1
89,18,1
87,18,1
166,18,0
134,18,1
131,18,1
167,18,1
86,18,0
117,18,0
132,18,0
168,18,1
17,18,0
41,18,0
169,18,0
24,18,0
164,18,1
35,18,1
101,18,0
48,18,0
16,18,0
55,18,0
191,18,1
78,18,0
58,18,0
209,18,0
85,18,0
71,18,0
14,18,0
160,18,1
45,18,0
205,18,0
116,18,1
0,18,1
171,18,1
2,18,1
52,18,0
94,18,1
3,18,0
83,18,0
144,18,1
141,18,1
39,18,0
50,18,0
147,18,1
69,18,1
4,18,0
29,18,0
47,18,0
75,18,1
103,18,1
150,18,1
111,18,0
127,18,1
93,18,1
65,18,0
142,18,0
190,18,0
74,18,1
173,18,1
174,18,1
110,18,0
59,18,0
133,18,0
175,18,1
118,18,1
107,18,1
125,18,1
200,18,1
18,18,0
148,18,1
6,18,0
70,18,0
122,18,0
176,18,0
187,18,0
105,18,1
135,18,0
172,18,0
56,18,1
210,18,0
23,18,0
149,18,1
98,18,0
113,18,1
152,18,1
156,18,1
99,18,0
106,18,1
92,18,0
100,18,0
159,18,0
185,18,1
178,18,1
68,18,1
37,18,0
158,18,1
5,18,0
32,18,1
140,18,1
22,18,0
196,18,1
217,18,1
28,18,0
179,18,1
7,18,0
143,18,0
67,18,1
157,18,1
112,18,0
124,18,1
46,18,0
12,18,0
170,18,0
57,18,1
180,18,1
120,18,0
42,18,0
33,18,0
211,18,0
119,18,1
27,18,0
202,18,0
62,18,0
128,18,1
51,18,0
38,18,0
95,18,0
40,18,0
36,18,0
123,18,0
53,18,0
10,18,0
218,18,1
129,18,0
145,18,0
91,18,0
20,18,0
43,18,0
104,18,0
109,18,1
212,18,0
90,18,0
155,18,1
181,18,1
153,18,0
44,18,0
63,18,0
151,18,1
54,18,0
26,18,1
80,18,0
73,18,0
21,18,0
102,18,1
84,18,0
11,18,0
139,18,1
138,18,1
82,18,0
182,18,1
206,18,0
188,18,0
161,18,1
97,18,1
114,18,1
201,18,0
197,18,0
13,18,0
1,18,0
195,18,0
8,18,0
186,18,1
183,18,1
115,18,1
31,18,0
121,18,1
81,18,0
76,18,0
34,18,0
136,18,1
214,18,1
215,18,0
49,25,0
203,25,1
204,25,1
163,25,1
165,25,1
130,25,1
189,25,1
193,25,1
208,25,1
199,25,1
79,25,1
88,25,1
89,25,1
87,25,1
166,25,1
134,25,1
131,25,1
167,25,1
86,25,1
117,25,1
132,25,1
168,25,1
17,25,0
41,25,0
169,25,1
24,25,0
164,25,1
35,25,1
101,25,1
48,25,0
16,25,0
55,25,0
191,25,1
78,25,0
58,25,0
209,25,0
85,25,0
71,25,0
14,25,0
160,25,1
45,25,0
205,25,1
116,25,1
0,25,1
171,25,1
2,25,0
52,25,0
94,25,1
3,25,0
83,25,0
144,25,1
141,25,1
39,25,0
77,25,0
50,25,0
147,25,0
69,25,1
4,25,0
29,25,0
47,25,0
75,25,1
103,25,1
150,25,1
111,25,0
127,25,1
93,25,1
65,25,0
142,25,1
190,25,0
74,25,1
173,25,1
174,25,1
110,25,1
59,25,0
133,25,1
175,25,1
118,25,1
107,25,1
125,25,1
200,25,1
18,25,0
148,25,1
6,25,0
70,25,0
122,25,0
176,25,1
187,25,1
105,25,1
135,25,0
172,25,1
56,25,1
210,25,0
23,25,0
149,25,1
98,25,1
113,25,1
152,25,1
156,25,1
99,25,0
106,25,1
92,25,0
100,25,0
159,25,0
185,25,1
178,25,1
68,25,1
37,25,0
158,25,1
5,25,1
32,25,1
140,25,1
22,25,0
196,25,1
217,25,1
28,25,0
179,25,1
7,25,0
143,25,1
67,25,1
157,25,1
112,25,0
124,25,1
46,25,0
12,25,0
170,25,1
57,25,1
180,25,1
120,25,1
42,25,0
33,25,0
211,25,0
119,25,1
27,25,0
202,25,1
62,25,1
128,25,1
51,25,0
38,25,0
95,25,0
40,25,0
36,25,0
123,25,1
53,25,1
10,25,0
218,25,1
129,25,1
145,25,1
91,25,0
20,25,0
43,25,0
104,25,1
109,25,1
212,25,0
90,25,0
155,25,1
181,25,1
153,25,1
44,25,0
63,25,0
151,25,1
54,25,0
26,25,1
64,25,0
80,25,0
73,25,0
21,25,0
102,25,1
84,25,0
11,25,0
139,25,1
138,25,1
82,25,0
182,25,1
206,25,1
188,25,0
161,25,1
97,25,1
114,25,1
201,25,1
197,25,0
13,25,0
1,25,0
195,25,0
8,25,0
186,25,1
183,25,1
115,25,1
31,25,0
121,25,1
81,25,0
76,25,0
34,25,0
136,25,1
214,25,1
215,25,1
49,53,0
203,53,1
204,53,1
163,53,1
165,53,1
130,53,1
189,53,1
193,53,0
208,53,1
199,53,1
79,53,1
88,53,1
89,53,1
87,53,1
166,53,0
134,53,1
131,53,1
167,53,1
86,53,1
117,53,1
132,53,0
168,53,1
17,53,0
41,53,0
169,53,1
24,53,0
164,53,1
35,53,0
101,53,0
48,53,0
16,53,0
55,53,0
191,53,1
78,53,0
58,53,0
209,53,0
85,53,0
71,53,0
14,53,0
160,53,1
45,53,0
205,53,1
116,53,1
0,53,1
171,53,1
2,53,0
52,53,0
94,53,1
3,53,0
83,53,0
144,53,1
141,53,1
39,53,0
50,53,0
147,53,1
69,53,1
4,53,0
29,53,0
47,53,0
75,53,1
103,53,1
150,53,1
111,53,0
127,53,1
93,53,1
65,53,0
142,53,1
190,53,0
74,53,1
173,53,1
174,53,1
110,53,1
59,53,0
133,53,1
175,53,1
118,53,1
107,53,1
125,53,1
200,53,1
18,53,0
148,53,1
6,53,0
70,53,0
122,53,0
176,53,1
187,53,1
105,53,1
135,53,0
172,53,1
56,53,1
210,53,0
23,53,0
149,53,1
98,53,0
113,53,1
152,53,1
156,53,1
99,53,0
106,53,1
92,53,0
100,53,0
159,53,0
185,53,1
178,53,1
68,53,1
37,53,0
158,53,1
5,53,1
32,53,1
140,53,1
22,53,0
196,53,1
217,53,1
28,53,0
179,53,1
7,53,0
143,53,1
67,53,1
157,53,1
112,53,0
124,53,1
46,53,0
12,53,0
170,53,1
57,53,1
180,53,1
120,53,1
42,53,0
33,53,0
211,53,0
119,53,1
27,53,0
202,53,1
62,53,1
128,53,1
51,53,0
38,53,0
95,53,0
40,53,0
36,53,0
123,53,1
53,53,0
10,53,0
218,53,1
129,53,1
145,53,1
91,53,0
20,53,0
43,53,0
104,53,1
109,53,1
212,53,0
90,53,0
155,53,1
181,53,1
153,53,1
44,53,0
63,53,0
151,53,1
54,53,0
26,53,1
80,53,0
73,53,0
21,53,0
102,53,1
84,53,0
11,53,0
139,53,1
138,53,1
82,53,0
182,53,1
206,53,1
188,53,0
161,53,1
97,53,1
114,53,1
201,53,0
197,53,0
13,53,0
1,53,0
195,53,0
8,53,0
186,53,0
183,53,1
115,53,1
31,53,0
121,53,1
81,53,0
76,53,0
34,53,0
136,53,1
214,53,1
215,53,1
