126,37,1
9,37,0
146,37,1
192,37,1
66,37,0
96,37,0
184,37,0
177,37,1
162,37,1
25,37,0
216,37,1
137,38,1
154,38,1
108,38,1
213,38,1
30,38,0
198,38,1
15,38,0
19,38,0
194,38,1
126,38,1
9,38,0
146,38,1
192,38,1
66,38,0
96,38,0
184,38,0
177,38,1
162,38,1
25,38,0
216,38,1
137,39,1
154,39,1
108,39,1
213,39,0
30,39,0
198,39,1
15,39,0
19,39,0
194,39,0
126,39,1
9,39,0
146,39,1
192,39,1
66,39,0
96,39,1
184,39,0
177,39,1
162,39,1
25,39,0
216,39,1
30,40,0
198,40,1
15,40,0
19,40,0
194,40,1
126,40,1
9,40,0
192,40,1
66,40,0
224,40,0
222,40,0
96,40,0
184,40,0
177,40,1
162,40,1
25,40,0
137,41,0
154,41,0
108,41,0
213,41,0
30,41,0
198,41,0
15,41,0
19,41,0
194,41,0
126,41,0
9,41,0
146,41,0
192,41,1
66,41,0
96,41,1
184,41,0
177,41,1
162,41,1
25,41,0
216,41,0
137,42,0
154,42,1
108,42,0
213,42,0
30,42,0
198,42,1
15,42,0
19,42,0
194,42,0
126,42,0
9,42,0
146,42,1
192,42,0
66,42,0
96,42,0
184,42,0
177,42,1
162,42,1
25,42,0
216,42,0
137,43,0
154,43,0
108,43,1
213,43,1
30,43,0
198,43,1
15,43,0
19,43,0
194,43,1
126,43,1
9,43,0
146,43,1
192,43,1
66,43,0
96,43,1
184,43,1
177,43,1
162,43,1
25,43,0
216,43,1
213,44,0
30,44,0
198,44,1
15,44,0
19,44,0
194,44,0
9,44,0
192,44,1
66,44,0
96,44,1
184,44,0
177,44,1
162,44,1
25,44,0
216,44,1
137,45,0
154,45,0
108,45,1
213,45,0
30,45,0
198,45,0
15,45,0
19,45,0
194,45,0
126,45,0
9,45,0
146,45,0
192,45,0
66,45,0
96,45,0
184,45,0
177,45,0
162,45,0
25,45,0
216,45,0
213,46,0
30,46,0
198,46,0
15,46,0
19,46,0
194,46,0
9,46,0
192,46,0
66,46,0
96,46,0
184,46,0
177,46,1
162,46,1
25,46,0
216,46,0
137,47,1
154,47,1
108,47,1
213,47,1
30,47,0
198,47,1
15,47,0
19,47,0
194,47,1
126,47,0
9,47,0
146,47,1
192,47,1
66,47,0
96,47,1
184,47,0
177,47,1
162,47,1
25,47,0
216,47,1
137,48,1
154,48,1
108,48,1
30,48,0
198,48,1
194,48,0
126,48,1
9,48,0
146,48,1
192,48,1
96,48,1
184,48,0
177,48,1
162,48,1
216,48,0
30,49,0
198,49,1
15,49,0
19,49,0
194,49,0
126,49,0
9,49,0
192,49,0
66,49,0
224,49,0
222,49,0
96,49,0
184,49,0
177,49,0
162,49,0
25,49,0
216,49,0
137,50,0
154,50,0
108,50,1
213,50,1
30,50,0
198,50,1
15,50,0
19,50,0
194,50,1
126,50,1
9,50,0
146,50,1
192,50,1
66,50,0
96,50,0
184,50,0
177,50,1
162,50,1
25,50,0
216,50,1
137,51,1
154,51,1
108,51,1
213,51,1
30,51,0
198,51,1
15,51,0
19,51,0
194,51,1
126,51,1
9,51,0
146,51,1
192,51,1
66,51,0
96,51,1
184,51,0
177,51,1
162,51,1
25,51,0
216,51,1
137,52,1
154,52,0
108,52,1
213,52,1
30,52,0
198,52,1
15,52,0
19,52,0
194,52,1
126,52,1
9,52,0
146,52,1
192,52,1
66,52,0
96,52,1
184,52,0
177,52,1
162,52,1
25,52,0
216,52,1
137,54,0
154,54,0
108,54,0
213,54,0
30,54,0
198,54,0
15,54,0
19,54,0
194,54,0
126,54,0
9,54,0
146,54,1
192,54,0
66,54,0
96,54,1
184,54,0
177,54,1
162,54,1
25,54,0
216,54,0
137,55,1
154,55,1
108,55,1
213,55,0
30,55,0
198,55,1
15,55,0
19,55,0
194,55,0
126,55,0
9,55,0
146,55,0
192,55,0
66,55,0
224,55,1
96,55,1
184,55,0
177,55,1
162,55,1
25,55,0
216,55,0
30,56,0
198,56,1
15,56,0
19,56,0
194,56,1
126,56,1
9,56,0
192,56,1
66,56,0
224,56,0
222,56,0
96,56,1
184,56,0
177,56,0
162,56,1
25,56,0
137,57,0
154,57,0
108,57,1
213,57,1
30,57,0
198,57,1
15,57,0
19,57,0
194,57,0
126,57,0
9,57,0
146,57,0
192,57,1
66,57,0
96,57,1
184,57,0
177,57,1
162,57,1
25,57,0
30,58,0
198,58,1
15,58,0
19,58,0
194,58,1
126,58,1
9,58,0
192,58,1
66,58,0
224,58,1
222,58,0
96,58,0
184,58,0
177,58,1
162,58,1
25,58,0
213,59,1
30,59,0
198,59,1
15,59,0
19,59,0
194,59,1
9,59,0
192,59,1
66,59,0
96,59,0
184,59,0
177,59,1
162,59,1
25,59,0
216,59,1
213,60,1
30,60,0
198,60,1
15,60,0
19,60,0
194,60,1
9,60,0
192,60,1
66,60,0
96,60,1
184,60,0
177,60,1
162,60,1
25,60,0
216,60,1
30,61,0
198,61,1
15,61,0
19,61,0
194,61,0
126,61,1
9,61,0
192,61,1
66,61,0
224,61,0
222,61,0
96,61,0
184,61,0
177,61,1
162,61,1
25,61,0
137,62,0
154,62,1
108,62,1
213,62,1
30,62,0
198,62,0
15,62,0
19,62,0
194,62,1
126,62,1
9,62,0
146,62,1
192,62,0
66,62,0
96,62,0
184,62,0
177,62,0
162,62,1
25,62,0
216,62,1
137,63,1
154,63,1
108,63,1
213,63,1
30,63,0
15,63,0
19,63,1
194,63,1
126,63,0
9,63,0
146,63,1
192,63,1
66,63,0
224,63,0
96,63,1
184,63,0
177,63,1
162,63,1
25,63,0
216,63,1
137,64,0
154,64,0
108,64,1
213,64,1
30,64,0
198,64,1
15,64,0
19,64,0
194,64,0
126,64,1
9,64,0
146,64,1
192,64,0
66,64,0
224,64,1
96,64,0
184,64,0
177,64,1
162,64,1
25,64,0
216,64,1
137,65,1
154,65,1
108,65,1
213,65,1
30,65,0
15,65,0
19,65,0
194,65,1
126,65,1
9,65,0
146,65,1
192,65,1
66,65,0
96,65,1
184,65,0
177,65,1
162,65,1
25,65,0
216,65,1
